Time Diff, Data, meas
10637,2729,RPM
10637,0,TPS
10638,109,MAP
10659,291,REVCNT
10662,2584,RPM
10663,0,TPS
10664,109,MAP
10682,292,REVCNT
10685,2560,RPM
10686,0,TPS
10686,109,MAP
10706,522,ACC1X
10710,531,ACC1Y
10711,592,ACC1Z
10711,0,CHIP1T
10728,293,REVCNT
10731,2513,RPM
10731,0,TPS
10732,109,MAP
10749,294,REVCNT
10753,2423,RPM
10754,0,TPS
10758,109,MAP
10779,296,REVCNT
10783,2424,RPM
10783,0,TPS
10784,109,MAP
10802,297,REVCNT
10805,2345,RPM
10806,0,TPS
10807,109,MAP
10826,517,ACC1X
10829,456,ACC1Y
10830,565,ACC1Z
10830,0,CHIP1T
10847,298,REVCNT
10850,2309,RPM
10851,0,TPS
10852,108,MAP
10869,299,REVCNT
10872,2401,RPM
10873,0,TPS
10873,109,MAP
10896,300,REVCNT
10899,2432,RPM
10900,0,TPS
10900,109,MAP
10918,302,REVCNT
10921,2503,RPM
10921,0,TPS
10923,109,MAP
10942,508,ACC1X
10946,570,ACC1Y
10946,669,ACC1Z
10953,0,CHIP1T
10970,302,REVCNT
10973,2503,RPM
10973,0,TPS
10974,109,MAP
10991,42,TH2O
10994,15,TAIR
10995,0,TOIL
10995,185,VBB1
10996,184,VBB2
10996,184,VBB3
10997,995,BAR0
11020,306,REVCNT
11023,2495,RPM
11023,0,TPS
11024,109,MAP
11041,306,REVCNT
11044,2495,RPM
11045,0,TPS
11045,109,MAP
11066,540,ACC1X
11069,452,ACC1Y
11070,581,ACC1Z
11070,0,CHIP1T
11087,308,REVCNT
11090,2574,RPM
11090,0,TPS
11091,109,MAP
11121,309,REVCNT
11124,2581,RPM
11124,0,TPS
11125,109,MAP
11148,311,REVCNT
11155,2547,RPM
11156,0,TPS
11156,109,MAP
11174,312,REVCNT
11177,2540,RPM
11179,0,TPS
11179,109,MAP
11199,502,ACC1X
11202,489,ACC1Y
11203,570,ACC1Z
11203,0,CHIP1T
11220,313,REVCNT
11224,2476,RPM
11224,0,TPS
11225,109,MAP
11242,314,REVCNT
11245,2453,RPM
11246,0,TPS
11246,109,MAP
11269,316,REVCNT
11272,2459,RPM
11273,0,TPS
11273,109,MAP
11291,317,REVCNT
11294,2433,RPM
11295,0,TPS
11295,108,MAP
11315,466,ACC1X
11318,542,ACC1Y
11319,583,ACC1Z
11320,0,CHIP1T
11336,318,REVCNT
11345,2424,RPM
11345,0,TPS
11346,109,MAP
11365,319,REVCNT
11368,2539,RPM
11368,0,TPS
11369,109,MAP
11392,321,REVCNT
11395,2515,RPM
11396,0,TPS
11396,109,MAP
11414,322,REVCNT
11417,2595,RPM
11417,0,TPS
11418,108,MAP
11438,503,ACC1X
11442,496,ACC1Y
11442,590,ACC1Z
11443,0,CHIP1T
11459,323,REVCNT
11462,2553,RPM
11463,0,TPS
11463,109,MAP
11482,324,REVCNT
11485,2501,RPM
11485,0,TPS
11486,109,MAP
11508,326,REVCNT
11511,2531,RPM
11511,0,TPS
11512,109,MAP
11530,327,REVCNT
11534,2477,RPM
11538,0,TPS
11538,108,MAP
11558,494,ACC1X
11561,481,ACC1Y
11561,544,ACC1Z
11563,0,CHIP1T
11579,328,REVCNT
11582,2413,RPM
11583,0,TPS
11583,109,MAP
11601,329,REVCNT
11604,2439,RPM
11606,0,TPS
11606,109,MAP
11628,331,REVCNT
11631,2415,RPM
11631,0,TPS
11632,109,MAP
11651,332,REVCNT
11654,2453,RPM
11654,0,TPS
11655,109,MAP
11674,479,ACC1X
11677,569,ACC1Y
11678,665,ACC1Z
11678,0,CHIP1T
11696,333,REVCNT
11699,2451,RPM
11699,0,TPS
11700,109,MAP
11717,334,REVCNT
11720,2508,RPM
11727,0,TPS
11727,109,MAP
11750,336,REVCNT
11753,2527,RPM
11754,0,TPS
11755,109,MAP
11772,337,REVCNT
11776,2492,RPM
11777,0,TPS
11777,108,MAP
11797,530,ACC1X
11800,452,ACC1Y
11801,644,ACC1Z
11801,0,CHIP1T
11817,338,REVCNT
11822,2508,RPM
11822,0,TPS
11823,108,MAP
11840,339,REVCNT
11843,2515,RPM
11844,0,TPS
11844,109,MAP
11867,341,REVCNT
11870,2492,RPM
11871,0,TPS
11871,109,MAP
11889,342,REVCNT
11892,2543,RPM
11893,0,TPS
11893,109,MAP
11914,471,ACC1X
11917,538,ACC1Y
11917,523,ACC1Z
11922,0,CHIP1T
11938,343,REVCNT
11941,2527,RPM
11941,0,TPS
11942,109,MAP
11960,344,REVCNT
11963,2488,RPM
11964,0,TPS
11965,109,MAP
11986,346,REVCNT
11990,2454,RPM
11991,0,TPS
11992,108,MAP
12009,347,REVCNT
12012,2481,RPM
12013,0,TPS
12013,108,MAP
12034,464,ACC1X
12037,536,ACC1Y
12037,575,ACC1Z
12038,0,CHIP1T
12054,348,REVCNT
12057,2487,RPM
12058,0,TPS
12058,109,MAP
12077,349,REVCNT
12080,2515,RPM
12080,0,TPS
12081,109,MAP
12103,351,REVCNT
12106,2575,RPM
12106,0,TPS
12107,109,MAP
12131,352,REVCNT
12134,2637,RPM
12135,0,TPS
12135,109,MAP
12155,487,ACC1X
12158,487,ACC1Y
12158,525,ACC1Z
12160,0,CHIP1T
12176,353,REVCNT
12179,2537,RPM
12180,0,TPS
12181,108,MAP
12198,354,REVCNT
12201,2452,RPM
12201,0,TPS
12203,109,MAP
12225,356,REVCNT
12228,2457,RPM
12228,0,TPS
12229,109,MAP
12248,357,REVCNT
12251,2457,RPM
12251,0,TPS
12252,108,MAP
12271,464,ACC1X
12274,544,ACC1Y
12275,573,ACC1Z
12276,0,CHIP1T
12293,358,REVCNT
12296,2440,RPM
12296,0,TPS
12297,108,MAP
12318,359,REVCNT
12321,2547,RPM
12321,0,TPS
12322,109,MAP
12345,361,REVCNT
12348,2484,RPM
12348,0,TPS
12349,109,MAP
12366,362,REVCNT
12369,2596,RPM
12370,0,TPS
12371,109,MAP
12391,504,ACC1X
12394,507,ACC1Y
12395,563,ACC1Z
12395,0,CHIP1T
12411,363,REVCNT
12414,2568,RPM
12416,0,TPS
12416,109,MAP
12434,364,REVCNT
12437,2488,RPM
12437,0,TPS
12438,108,MAP
12461,366,REVCNT
12464,2487,RPM
12464,0,TPS
12465,109,MAP
12482,367,REVCNT
12485,2453,RPM
12486,0,TPS
12486,109,MAP
12507,489,ACC1X
12516,540,ACC1Y
12516,570,ACC1Z
12517,0,CHIP1T
12533,368,REVCNT
12536,2475,RPM
12537,0,TPS
12537,108,MAP
12556,369,REVCNT
12559,2502,RPM
12559,0,TPS
12560,109,MAP
12581,371,REVCNT
12584,2494,RPM
12585,0,TPS
12587,109,MAP
12604,372,REVCNT
12607,2588,RPM
12608,0,TPS
12608,109,MAP
12628,462,ACC1X
12632,544,ACC1Y
12632,554,ACC1Z
12633,0,CHIP1T
12649,373,REVCNT
12652,2532,RPM
12653,0,TPS
12653,108,MAP
12672,374,REVCNT
12675,2460,RPM
12675,0,TPS
12676,109,MAP
12698,376,REVCNT
12705,2438,RPM
12705,0,TPS
12706,109,MAP
12724,376,REVCNT
12727,2438,RPM
12728,0,TPS
12729,109,MAP
12748,477,ACC1X
12751,575,ACC1Y
12752,669,ACC1Z
12752,0,CHIP1T
12769,378,REVCNT
12772,2456,RPM
12773,0,TPS
12773,109,MAP
12791,379,REVCNT
12794,2470,RPM
12794,0,TPS
12795,109,MAP
12817,381,REVCNT
12821,2444,RPM
12821,0,TPS
12822,109,MAP
12839,382,REVCNT
12843,2485,RPM
12844,0,TPS
12844,109,MAP
12864,485,ACC1X
12867,534,ACC1Y
12868,655,ACC1Z
12868,0,CHIP1T
12884,383,REVCNT
12894,2530,RPM
12895,0,TPS
12895,109,MAP
12912,384,REVCNT
12916,2583,RPM
12916,0,TPS
12917,108,MAP
12939,386,REVCNT
12942,2498,RPM
12943,0,TPS
12944,109,MAP
12961,387,REVCNT
12964,2462,RPM
12965,0,TPS
12965,109,MAP
12985,478,ACC1X
12988,530,ACC1Y
12989,535,ACC1Z
12990,0,CHIP1T
13006,388,REVCNT
13009,2467,RPM
13009,0,TPS
13010,109,MAP
13028,389,REVCNT
13031,2417,RPM
13032,0,TPS
13032,109,MAP
13054,391,REVCNT
13058,2497,RPM
13059,0,TPS
13060,109,MAP
13077,391,REVCNT
13080,2497,RPM
13084,0,TPS
13085,109,MAP
13105,488,ACC1X
13108,537,ACC1Y
13109,499,ACC1Z
13110,0,CHIP1T
13126,393,REVCNT
13129,2493,RPM
13129,0,TPS
13130,108,MAP
13148,394,REVCNT
13151,2547,RPM
13152,0,TPS
13152,109,MAP
13175,396,REVCNT
13178,2492,RPM
13178,0,TPS
13179,109,MAP
13197,396,REVCNT
13200,2492,RPM
13201,0,TPS
13201,109,MAP
13221,506,ACC1X
13224,487,ACC1Y
13224,583,ACC1Z
13225,0,CHIP1T
13242,398,REVCNT
13245,2491,RPM
13246,0,TPS
13246,109,MAP
13264,399,REVCNT
13267,2517,RPM
13268,0,TPS
13275,109,MAP
13296,401,REVCNT
13299,2462,RPM
13300,0,TPS
13301,109,MAP
13319,402,REVCNT
13322,2487,RPM
13323,0,TPS
13323,109,MAP
13343,492,ACC1X
13346,538,ACC1Y
13346,668,ACC1Z
13347,0,CHIP1T
13364,403,REVCNT
13367,2506,RPM
13368,0,TPS
13368,108,MAP
13386,403,REVCNT
13389,2506,RPM
13389,0,TPS
13390,109,MAP
13413,406,REVCNT
13416,2531,RPM
13417,0,TPS
13417,109,MAP
13435,406,REVCNT
13438,2531,RPM
13438,0,TPS
13440,109,MAP
13459,502,ACC1X
13462,471,ACC1Y
13463,531,ACC1Z
13467,0,CHIP1T
13484,408,REVCNT
13487,2483,RPM
13488,0,TPS
13488,109,MAP
13506,408,REVCNT
13509,2483,RPM
13509,0,TPS
13510,109,MAP
13533,411,REVCNT
13536,2505,RPM
13537,0,TPS
13537,109,MAP
13555,411,REVCNT
13558,2505,RPM
13558,0,TPS
13559,109,MAP
13579,517,ACC1X
13582,480,ACC1Y
13583,515,ACC1Z
13583,0,CHIP1T
13600,413,REVCNT
13603,2511,RPM
13603,0,TPS
13604,108,MAP
13622,414,REVCNT
13625,2514,RPM
13626,0,TPS
13626,109,MAP
13648,416,REVCNT
13651,2501,RPM
13651,0,TPS
13652,109,MAP
13676,416,REVCNT
13679,2501,RPM
13680,0,TPS
13681,109,MAP
13701,469,ACC1X
13704,539,ACC1Y
13705,639,ACC1Z
13705,0,CHIP1T
13721,418,REVCNT
13724,2459,RPM
13725,0,TPS
13726,109,MAP
13744,419,REVCNT
13747,2524,RPM
13748,0,TPS
13748,109,MAP
13770,421,REVCNT
13773,2506,RPM
13774,0,TPS
13775,109,MAP
13793,421,REVCNT
13796,2506,RPM
13797,0,TPS
13797,109,MAP
13817,476,ACC1X
13820,530,ACC1Y
13820,657,ACC1Z
13821,0,CHIP1T
13838,423,REVCNT
13841,2568,RPM
13842,0,TPS
13842,109,MAP
13863,424,REVCNT
13867,2563,RPM
13868,0,TPS
13868,108,MAP
13890,426,REVCNT
13893,2579,RPM
13894,0,TPS
13895,108,MAP
13913,427,REVCNT
13916,2549,RPM
13917,0,TPS
13917,109,MAP
13936,479,ACC1X
13940,534,ACC1Y
13940,564,ACC1Z
13941,0,CHIP1T
13958,428,REVCNT
13961,2493,RPM
13962,0,TPS
13962,109,MAP
13981,429,REVCNT
13984,2469,RPM
13985,0,TPS
13986,109,MAP
14019,431,REVCNT
14022,2459,RPM
14023,0,TPS
14023,108,MAP
14042,432,REVCNT
14045,2441,RPM
14046,0,TPS
14046,109,MAP
14066,497,ACC1X
14075,512,ACC1Y
14075,606,ACC1Z
14076,0,CHIP1T
14093,433,REVCNT
14096,2490,RPM
14097,0,TPS
14097,109,MAP
14114,434,REVCNT
14117,2574,RPM
14118,0,TPS
14119,108,MAP
14141,436,REVCNT
14145,2509,RPM
14145,0,TPS
14146,109,MAP
14163,437,REVCNT
14167,2533,RPM
14168,0,TPS
14168,109,MAP
14188,478,ACC1X
14191,529,ACC1Y
14191,556,ACC1Z
14192,0,CHIP1T
14209,438,REVCNT
14212,2522,RPM
14213,0,TPS
14214,108,MAP
14231,439,REVCNT
14234,2475,RPM
14235,0,TPS
14235,109,MAP
14258,441,REVCNT
14265,2430,RPM
14265,0,TPS
14266,109,MAP
14283,442,REVCNT
14286,2419,RPM
14287,0,TPS
14288,109,MAP
14308,486,ACC1X
14311,527,ACC1Y
14312,600,ACC1Z
14312,0,CHIP1T
14329,443,REVCNT
14332,2479,RPM
14332,0,TPS
14333,109,MAP
14351,444,REVCNT
14354,2601,RPM
14355,0,TPS
14355,108,MAP
14377,446,REVCNT
14381,2520,RPM
14382,0,TPS
14382,108,MAP
14400,447,REVCNT
14403,2609,RPM
14404,0,TPS
14404,109,MAP
14424,490,ACC1X
14427,534,ACC1Y
14428,562,ACC1Z
14429,0,CHIP1T
14445,448,REVCNT
14448,2616,RPM
14454,0,TPS
14455,109,MAP
14473,449,REVCNT
14476,2555,RPM
14477,0,TPS
14477,109,MAP
14499,451,REVCNT
14502,2492,RPM
14503,0,TPS
14504,109,MAP
14522,452,REVCNT
14525,2409,RPM
14526,0,TPS
14526,109,MAP
14546,511,ACC1X
14550,545,ACC1Y
14550,627,ACC1Z
14551,0,CHIP1T
14567,453,REVCNT
14570,2438,RPM
14571,0,TPS
14572,109,MAP
14589,454,REVCNT
14593,2545,RPM
14594,0,TPS
14594,109,MAP
14616,456,REVCNT
14619,2483,RPM
14620,0,TPS
14620,109,MAP
14639,457,REVCNT
14642,2579,RPM
14646,0,TPS
14647,109,MAP
14666,486,ACC1X
14669,518,ACC1Y
14670,523,ACC1Z
14671,0,CHIP1T
14688,458,REVCNT
14691,2612,RPM
14691,0,TPS
14692,109,MAP
14709,459,REVCNT
14712,2522,RPM
14713,0,TPS
14714,108,MAP
14737,461,REVCNT
14740,2472,RPM
14741,0,TPS
14741,108,MAP
14759,462,REVCNT
14763,2478,RPM
14764,0,TPS
14764,109,MAP
14784,473,ACC1X
14787,577,ACC1Y
14787,695,ACC1Z
14788,0,CHIP1T
14804,463,REVCNT
14808,2538,RPM
14809,0,TPS
14810,109,MAP
14827,464,REVCNT
14830,2528,RPM
14831,0,TPS
14837,108,MAP
14861,466,REVCNT
14864,2601,RPM
14864,0,TPS
14865,109,MAP
14883,468,REVCNT
14886,2514,RPM
14886,0,TPS
14887,109,MAP
14907,491,ACC1X
14910,508,ACC1Y
14911,579,ACC1Z
14912,0,CHIP1T
14928,469,REVCNT
14931,2534,RPM
14932,0,TPS
14932,109,MAP
14950,470,REVCNT
14953,2519,RPM
14954,0,TPS
14955,109,MAP
14978,471,REVCNT
14981,2436,RPM
14982,0,TPS
14982,109,MAP
15000,472,REVCNT
15003,2450,RPM
15003,0,TPS
15004,109,MAP
15024,504,ACC1X
15027,502,ACC1Y
15028,591,ACC1Z
15032,0,CHIP1T
15049,473,REVCNT
15052,2489,RPM
15052,0,TPS
15053,109,MAP
15071,474,REVCNT
15074,2479,RPM
15075,0,TPS
15075,108,MAP
15098,476,REVCNT
15101,2582,RPM
15101,0,TPS
15102,109,MAP
15121,477,REVCNT
15124,2539,RPM
15124,0,TPS
15125,109,MAP
15144,505,ACC1X
15149,526,ACC1Y
15149,630,ACC1Z
15150,0,CHIP1T
15166,479,REVCNT
15169,2555,RPM
15170,0,TPS
15170,109,MAP
15188,479,REVCNT
15192,2555,RPM
15192,0,TPS
15193,109,MAP
15215,482,REVCNT
15218,2471,RPM
15219,0,TPS
15219,109,MAP
15243,482,REVCNT
15246,2471,RPM
15247,0,TPS
15248,109,MAP
15267,507,ACC1X
15270,536,ACC1Y
15270,641,ACC1Z
15271,0,CHIP1T
15288,484,REVCNT
15291,2415,RPM
15292,0,TPS
15292,109,MAP
15310,485,REVCNT
15313,2362,RPM
15314,0,TPS
15314,109,MAP
15337,486,REVCNT
15340,2383,RPM
15341,0,TPS
15341,108,MAP
15360,488,REVCNT
15363,2454,RPM
15363,0,TPS
15364,108,MAP
15383,486,ACC1X
15386,493,ACC1Y
15387,544,ACC1Z
15387,0,CHIP1T
15404,488,REVCNT
15408,2454,RPM
15408,0,TPS
15409,109,MAP
15443,489,REVCNT
15447,2480,RPM
15448,0,TPS
15449,109,MAP
15470,492,REVCNT
15473,2562,RPM
15474,0,TPS
15474,109,MAP
15493,493,REVCNT
15496,2586,RPM
15496,0,TPS
15497,109,MAP
15516,493,ACC1X
15519,521,ACC1Y
15520,682,ACC1Z
15521,0,CHIP1T
15538,494,REVCNT
15541,2557,RPM
15541,0,TPS
15542,108,MAP
15559,495,REVCNT
15562,2521,RPM
15563,0,TPS
15563,109,MAP
15586,497,REVCNT
15589,2550,RPM
15590,0,TPS
15591,109,MAP
15608,498,REVCNT
15611,2555,RPM
15612,0,TPS
15612,109,MAP
15632,256,ACC1X
15641,467,ACC1Y
15642,559,ACC1Z
15643,0,CHIP1T
15660,499,REVCNT
15663,2492,RPM
15663,0,TPS
15664,108,MAP
15681,500,REVCNT
15684,2459,RPM
15685,0,TPS
15686,109,MAP
15708,502,REVCNT
15711,2521,RPM
15712,0,TPS
15712,108,MAP
15730,503,REVCNT
15733,2567,RPM
15733,0,TPS
15734,109,MAP
15754,496,ACC1X
15757,522,ACC1Y
15758,600,ACC1Z
15759,0,CHIP1T
15775,504,REVCNT
15778,2566,RPM
15778,0,TPS
15779,109,MAP
15797,505,REVCNT
15800,2552,RPM
15801,0,TPS
15801,109,MAP
15824,507,REVCNT
15832,2479,RPM
15832,0,TPS
15833,108,MAP
15850,508,REVCNT
15853,2490,RPM
15854,0,TPS
15854,108,MAP
15875,479,ACC1X
15878,533,ACC1Y
15878,499,ACC1Z
15879,0,CHIP1T
15895,509,REVCNT
15898,2511,RPM
15899,0,TPS
15899,108,MAP
15918,510,REVCNT
15921,2451,RPM
15921,0,TPS
15922,109,MAP
15944,512,REVCNT
15947,2550,RPM
15948,0,TPS
15948,109,MAP
15967,513,REVCNT
15970,2519,RPM
15971,0,TPS
15971,109,MAP
15990,493,ACC1X
15993,520,ACC1Y
15994,597,ACC1Z
15995,0,CHIP1T
16012,514,REVCNT
16015,2518,RPM
16021,0,TPS
16022,109,MAP
16039,515,REVCNT
16043,2603,RPM
16044,0,TPS
16044,109,MAP
16066,518,REVCNT
16069,2559,RPM
16070,0,TPS
16070,109,MAP
16089,518,REVCNT
16092,2559,RPM
16092,0,TPS
16093,109,MAP
16112,482,ACC1X
16115,527,ACC1Y
16116,585,ACC1Z
16117,0,CHIP1T
16134,519,REVCNT
16137,2493,RPM
16138,0,TPS
16138,109,MAP
16155,521,REVCNT
16159,2526,RPM
16159,0,TPS
16160,109,MAP
16183,522,REVCNT
16186,2474,RPM
16186,0,TPS
16187,108,MAP
16204,523,REVCNT
16207,2497,RPM
16212,0,TPS
16212,109,MAP
16233,474,ACC1X
16236,524,ACC1Y
16236,482,ACC1Z
16237,0,CHIP1T
16253,524,REVCNT
16257,2491,RPM
16258,0,TPS
16258,108,MAP
16276,526,REVCNT
16279,2512,RPM
16279,0,TPS
16280,109,MAP
16303,527,REVCNT
16306,2567,RPM
16306,0,TPS
16307,109,MAP
16324,528,REVCNT
16328,2505,RPM
16328,0,TPS
16329,109,MAP
16349,502,ACC1X
16352,546,ACC1Y
16353,625,ACC1Z
16353,0,CHIP1T
16369,529,REVCNT
16372,2451,RPM
16373,0,TPS
16374,109,MAP
16392,530,REVCNT
16395,2555,RPM
16395,0,TPS
16402,109,MAP
16424,532,REVCNT
16428,2499,RPM
16428,0,TPS
16429,109,MAP
16446,534,REVCNT
16449,2515,RPM
16450,0,TPS
16451,109,MAP
16471,477,ACC1X
16474,540,ACC1Y
16475,557,ACC1Z
16475,0,CHIP1T
16492,534,REVCNT
16495,2515,RPM
16495,0,TPS
16496,109,MAP
16514,536,REVCNT
16517,2412,RPM
16518,0,TPS
16518,109,MAP
16540,537,REVCNT
16543,2484,RPM
16544,0,TPS
16545,109,MAP
16563,538,REVCNT
16566,2595,RPM
16567,0,TPS
16567,109,MAP
16587,480,ACC1X
16590,572,ACC1Y
16590,690,ACC1Z
16595,0,CHIP1T
16612,539,REVCNT
16615,2558,RPM
16616,0,TPS
16616,108,MAP
16634,540,REVCNT
16637,2516,RPM
16637,0,TPS
16638,108,MAP
16661,542,REVCNT
16664,2580,RPM
16664,0,TPS
16665,109,MAP
16684,543,REVCNT
16687,2515,RPM
16687,0,TPS
16688,108,MAP
16707,464,ACC1X
16710,543,ACC1Y
16711,592,ACC1Z
16712,0,CHIP1T
16729,544,REVCNT
16732,2479,RPM
16732,0,TPS
16733,109,MAP
16750,545,REVCNT
16753,2474,RPM
16754,0,TPS
16754,108,MAP
16777,547,REVCNT
16780,2608,RPM
16781,0,TPS
16781,109,MAP
16804,548,REVCNT
16807,2573,RPM
16808,0,TPS
16808,109,MAP
16829,500,ACC1X
16832,510,ACC1Y
16832,640,ACC1Z
16833,0,CHIP1T
16849,550,REVCNT
16852,2600,RPM
16854,0,TPS
16854,109,MAP
16892,551,REVCNT
16896,2591,RPM
16896,0,TPS
16897,109,MAP
16919,553,REVCNT
16922,2524,RPM
16922,0,TPS
16923,109,MAP
16942,554,REVCNT
16945,2474,RPM
16945,0,TPS
16946,109,MAP
16965,476,ACC1X
16968,570,ACC1Y
16969,605,ACC1Z
16970,0,CHIP1T
16987,555,REVCNT
16990,2490,RPM
16990,0,TPS
16991,108,MAP
17012,556,REVCNT
17015,2499,RPM
17016,0,TPS
17016,108,MAP
17040,558,REVCNT
17043,2453,RPM
17044,0,TPS
17045,109,MAP
17062,559,REVCNT
17065,2488,RPM
17067,0,TPS
17067,109,MAP
17087,480,ACC1X
17090,537,ACC1Y
17091,527,ACC1Z
17091,0,CHIP1T
17108,560,REVCNT
17112,2498,RPM
17112,0,TPS
17113,109,MAP
17130,561,REVCNT
17133,2450,RPM
17134,0,TPS
17134,109,MAP
17158,563,REVCNT
17161,2517,RPM
17162,0,TPS
17162,109,MAP
17180,564,REVCNT
17183,2552,RPM
17184,0,TPS
17184,109,MAP
17205,477,ACC1X
17214,541,ACC1Y
17215,575,ACC1Z
17215,0,CHIP1T
17232,565,REVCNT
17235,2547,RPM
17235,0,TPS
17236,109,MAP
17254,566,REVCNT
17257,2517,RPM
17258,0,TPS
17258,109,MAP
17281,568,REVCNT
17284,2568,RPM
17285,0,TPS
17285,109,MAP
17303,570,REVCNT
17306,2497,RPM
17307,0,TPS
17307,109,MAP
17328,499,ACC1X
17331,475,ACC1Y
17331,537,ACC1Z
17332,0,CHIP1T
17348,570,REVCNT
17351,2497,RPM
17352,0,TPS
17352,109,MAP
17371,572,REVCNT
17374,2515,RPM
17375,0,TPS
17375,109,MAP
17397,573,REVCNT
17404,2529,RPM
17405,0,TPS
17405,109,MAP
17424,574,REVCNT
17427,2569,RPM
17428,0,TPS
17428,109,MAP
17447,487,ACC1X
17451,527,ACC1Y
17452,679,ACC1Z
17453,0,CHIP1T
17469,576,REVCNT
17472,2473,RPM
17473,0,TPS
17473,109,MAP
17491,577,REVCNT
17495,2473,RPM
17495,0,TPS
17496,109,MAP
17518,578,REVCNT
17522,2479,RPM
17522,0,TPS
17523,109,MAP
17542,0,DTPS+
17544,0,DTPS-
17545,0,DECAYINJ(+) - DECAYINJ(-)
17546,0,DECAYIGN(+) - DECAYIGN(-)
17565,496,ACC1X
17568,535,ACC1Y
17569,630,ACC1Z
17575,0,CHIP1T
17592,581,REVCNT
17595,2569,RPM
17596,0,TPS
17596,109,MAP
17614,582,REVCNT
17617,2567,RPM
17617,0,TPS
17618,109,MAP
17640,584,REVCNT
17644,2545,RPM
17644,0,TPS
17645,108,MAP
17662,585,REVCNT
17666,2518,RPM
17667,0,TPS
17667,108,MAP
17687,480,ACC1X
17690,562,ACC1Y
17691,659,ACC1Z
17691,0,CHIP1T
17708,586,REVCNT
17711,2549,RPM
17712,0,TPS
17713,109,MAP
17730,587,REVCNT
17733,2564,RPM
17734,0,TPS
17734,109,MAP
17757,589,REVCNT
17760,2495,RPM
17761,0,TPS
17762,108,MAP
17783,589,REVCNT
17786,2495,RPM
17786,0,TPS
17787,109,MAP
17807,486,ACC1X
17810,524,ACC1Y
17811,520,ACC1Z
17812,0,CHIP1T
17828,591,REVCNT
17831,2530,RPM
17831,0,TPS
17832,109,MAP
17850,592,REVCNT
17853,2522,RPM
17854,0,TPS
17855,109,MAP
17876,594,REVCNT
17880,2683,RPM
17881,0,TPS
17881,109,MAP
17899,595,REVCNT
17902,2664,RPM
17903,0,TPS
17903,109,MAP
17924,499,ACC1X
17927,494,ACC1Y
17928,582,ACC1Z
17928,0,CHIP1T
17944,596,REVCNT
17947,2652,RPM
17948,0,TPS
17949,109,MAP
17973,597,REVCNT
17976,2624,RPM
17976,0,TPS
17977,109,MAP
17998,599,REVCNT
18001,2597,RPM
18002,0,TPS
18003,109,MAP
18021,600,REVCNT
18024,2588,RPM
18025,0,TPS
18025,109,MAP
18267,506,ACC1X
18270,485,ACC1Y
18271,566,ACC1Z
18271,0,CHIP1T
18293,42,TH2O
18296,15,TAIR
18296,0,TOIL
18297,0,VBB1
18297,199,VBB2
18298,199,VBB3
18299,995,BAR0
18317,99,LAMBDA1 AVG
18320,98,LAMBDA1 RAW
18321,59,LAMBDA2 AVG
18321,59,LAMBDA2 RAW
18322,656,KLAMBDA1
18322,656,KLAMBDA2
18344,614,REVCNT
18348,2575,RPM
18352,0,TPS
18353,109,MAP
18370,615,REVCNT
18373,2443,RPM
18374,0,TPS
18375,109,MAP
18395,521,ACC1X
18398,495,ACC1Y
18399,591,ACC1Z
18399,0,CHIP1T
18415,616,REVCNT
18418,2303,RPM
18419,0,TPS
18420,109,MAP
18438,617,REVCNT
18441,2151,RPM
18442,0,TPS
18442,109,MAP
28460,494,ACC1X
28463,518,ACC1Y
28464,602,ACC1Z
28464,0,CHIP1T
